Price,Close,High,Low,Open,Volume,30D_MA,Volatility
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,,
Date,,,,,,,
2015-04-07,1210.5999755859375,1214.800048828125,1208.199951171875,1214.800048828125,406,,
2015-04-08,1203.0999755859375,1211.4000244140625,1197.5999755859375,1208.9000244140625,236,,
2015-04-09,1193.5999755859375,1202.5,1193.0,1201.699951171875,521,,
2015-04-10,1204.5999755859375,1209.5999755859375,1195.800048828125,1195.800048828125,202,,
2015-04-13,1199.300048828125,1208.0999755859375,1198.300048828125,1208.0999755859375,424,,
2015-04-14,1192.800048828125,1200.5999755859375,1184.0999755859375,1198.800048828125,546,,
2015-04-15,1201.5,1203.0999755859375,1188.5999755859375,1194.5999755859375,196,,
2015-04-16,1198.0,1208.5,1194.5999755859375,1204.300048828125,199,,
2015-04-17,1202.9000244140625,1206.0,1200.199951171875,1200.199951171875,21,,
2015-04-20,1193.5,1206.9000244140625,1191.0,1205.699951171875,67,,
2015-04-21,1202.9000244140625,1202.9000244140625,1192.800048828125,1193.199951171875,33,,
2015-04-22,1186.9000244140625,1202.5999755859375,1185.199951171875,1199.0999755859375,93,,
2015-04-23,1194.4000244140625,1197.0,1186.0999755859375,1187.199951171875,331,,
2015-04-24,1175.199951171875,1194.699951171875,1174.5999755859375,1192.300048828125,52,,
2015-04-27,1203.300048828125,1206.699951171875,1181.4000244140625,1182.300048828125,194,,
2015-04-28,1214.0,1214.0,1199.699951171875,1199.699951171875,401,,
2015-04-29,1209.800048828125,1212.5999755859375,1201.9000244140625,1211.199951171875,114,,
2015-04-30,1182.4000244140625,1205.9000244140625,1176.699951171875,1203.0999755859375,143,,
2015-05-01,1174.5,1178.0999755859375,1170.0,1178.0999755859375,23,,
2015-05-04,1186.800048828125,1189.4000244140625,1177.5,1177.5,38,,
2015-05-05,1193.199951171875,1198.699951171875,1186.9000244140625,1187.5,48,,
2015-05-06,1190.300048828125,1194.5999755859375,1189.9000244140625,1194.5,14,,
2015-05-07,1182.4000244140625,1186.0,1179.699951171875,1181.5,44,,
2015-05-08,1189.0999755859375,1189.0999755859375,1182.9000244140625,1183.300048828125,51,,
2015-05-11,1183.199951171875,1190.5,1179.300048828125,1189.699951171875,26,,
2015-05-12,1192.5999755859375,1194.800048828125,1189.699951171875,1194.5999755859375,10,,
2015-05-13,1218.4000244140625,1218.4000244140625,1191.0,1192.699951171875,34,,
2015-05-14,1225.4000244140625,1225.5999755859375,1214.5,1214.5,35,,
2015-05-15,1225.5,1225.5,1214.800048828125,1218.5,12,,
2015-05-18,1227.800048828125,1228.0999755859375,1222.5999755859375,1224.5,8,1198.600008138021,
2015-05-19,1206.9000244140625,1223.9000244140625,1206.0,1223.9000244140625,9,1198.4766764322917,0.010560687436853337
2015-05-20,1208.9000244140625,1210.800048828125,1205.0999755859375,1205.0999755859375,11,1198.670011393229,0.01050021517404315
2015-05-21,1204.4000244140625,1204.5,1203.699951171875,1204.5,43,1199.0300130208334,0.010416370523062457
2015-05-22,1204.300048828125,1211.9000244140625,1204.300048828125,1211.5999755859375,8,1199.0200154622396,0.010281009582983947
2015-05-26,1187.199951171875,1193.5999755859375,1186.0,1193.5999755859375,40,1198.616678873698,0.010578397381093306
2015-05-27,1185.9000244140625,1185.9000244140625,1185.9000244140625,1185.9000244140625,200216,1198.3866780598958,0.01053537342506144
2015-05-28,1188.0999755859375,1192.0,1179.5999755859375,1187.0999755859375,52705,1197.940010579427,0.010449494135544727
2015-05-29,1189.4000244140625,1193.300048828125,1185.699951171875,1187.800048828125,4748,1197.6533447265624,0.010440826705425432
2015-06-01,1188.300048828125,1204.0,1184.300048828125,1190.5999755859375,1236,1197.166678873698,0.010410078768058889
2015-06-02,1194.0999755859375,1194.300048828125,1186.0,1189.0,1003,1197.186678059896,0.010354260488710446
2015-06-03,1184.699951171875,1193.9000244140625,1179.0999755859375,1193.9000244140625,630,1196.580008951823,0.010343982666154826
2015-06-04,1174.9000244140625,1185.300048828125,1173.0,1184.9000244140625,447,1196.1800089518229,0.010167890778453455
2015-06-05,1167.800048828125,1177.300048828125,1164.0,1176.4000244140625,390,1195.2933430989583,0.010141329753955583
2015-06-08,1173.199951171875,1176.0999755859375,1169.0999755859375,1169.5,173,1195.2266764322917,0.009756083033009648
2015-06-09,1177.300048828125,1180.300048828125,1172.699951171875,1172.9000244140625,144,1194.360009765625,0.008682919726880836
2015-06-10,1186.0999755859375,1190.0999755859375,1175.5999755859375,1176.0999755859375,295,1193.4300089518229,0.00863268187918623
2015-06-11,1179.9000244140625,1183.199951171875,1174.4000244140625,1183.199951171875,69,1192.4333414713542,0.008657888539424712
2015-06-12,1178.800048828125,1181.199951171875,1176.199951171875,1180.4000244140625,141,1192.3133422851563,0.007612717015436121
2015-06-15,1185.300048828125,1188.5,1172.699951171875,1179.9000244140625,102,1192.6733439127604,0.007573215172548247
2015-06-16,1180.5,1186.5,1175.9000244140625,1186.5,29,1192.4633422851562,0.00736397678058078
2015-06-17,1176.4000244140625,1186.300048828125,1174.9000244140625,1177.5999755859375,168,1191.9033447265624,0.007311534713643045
2015-06-18,1201.5,1202.0,1183.4000244140625,1183.4000244140625,130,1192.2766764322917,0.008308768979616427
2015-06-19,1201.5,1203.0999755859375,1199.699951171875,1199.699951171875,142,1192.9133422851562,0.00820414023470233
2015-06-22,1183.699951171875,1197.800048828125,1182.699951171875,1197.800048828125,30,1192.7333414713542,0.008607399984714596
2015-06-23,1176.199951171875,1186.0,1176.199951171875,1183.800048828125,60,1192.5000081380208,0.008637683298100126
2015-06-24,1172.5999755859375,1176.5999755859375,1170.699951171875,1176.5999755859375,263,1191.833341471354,0.008514349842293507
2015-06-25,1171.5,1175.9000244140625,1171.5,1175.800048828125,95,1190.2700073242188,0.0074147038265163796
2015-06-26,1172.9000244140625,1172.9000244140625,1170.5,1170.5,308,1188.5200073242188,0.007311845863478285
2015-06-29,1178.5,1186.0,1173.800048828125,1185.0999755859375,174,1186.9533406575522,0.0073950855875132915
2015-06-30,1171.5,1176.4000244140625,1166.5999755859375,1176.300048828125,223,1185.0766723632812,0.007417827562091304
2015-07-01,1169.0,1173.0999755859375,1166.5999755859375,1173.0999755859375,455,1183.813338216146,0.006820020580241345
2015-07-02,1163.0,1168.0999755859375,1155.5,1166.4000244140625,316,1182.2833374023437,0.006840040194361767
2015-07-06,1172.9000244140625,1173.0,1162.199951171875,1171.0999755859375,634,1181.2333374023438,0.007050103879572664
2015-07-07,1152.4000244140625,1166.800048828125,1149.5,1166.800048828125,469,1179.5033365885417,0.007671976950185103
2015-07-08,1163.300048828125,1163.300048828125,1146.4000244140625,1152.5999755859375,65,1178.7066731770833,0.007529686999164733
2015-07-09,1159.0,1163.5999755859375,1154.800048828125,1154.800048828125,65,1177.8100056966146,0.0075499372576107145
2015-07-10,1157.699951171875,1161.4000244140625,1157.5,1160.0999755859375,27,1176.7966715494792,0.007534240665687724
2015-07-13,1155.199951171875,1159.0,1151.199951171875,1159.0,14,1175.656669108073,0.007528909967203498
2015-07-14,1153.300048828125,1157.199951171875,1153.0,1157.199951171875,39,1174.4900024414062,0.007529991435046386
2015-07-15,1147.199951171875,1154.0,1144.800048828125,1154.0,15,1172.926668294271,0.007486366642669761
2015-07-16,1143.800048828125,1146.199951171875,1142.9000244140625,1146.199951171875,14,1171.563338216146,0.007390984788106625
2015-07-17,1131.800048828125,1144.0,1130.199951171875,1144.0,120,1170.1266723632812,0.007475412415094818
2015-07-20,1106.699951171875,1130.699951171875,1095.0999755859375,1130.4000244140625,189,1168.0900024414063,0.008362268050334326
2015-07-21,1103.4000244140625,1106.4000244140625,1097.0999755859375,1097.0999755859375,118,1165.763338216146,0.008277036115040156
2015-07-22,1091.4000244140625,1095.0,1086.0,1093.0,46,1162.9000040690105,0.008362887597772399
2015-07-23,1094.0,1097.5999755859375,1087.800048828125,1097.4000244140625,64,1159.8300048828125,0.00820385719081749
2015-07-24,1085.5999755859375,1100.699951171875,1078.5999755859375,1078.5999755859375,52,1156.686669921875,0.008242439437044865
2015-07-27,1096.5,1102.5,1093.9000244140625,1100.0,19,1153.9433349609376,0.008562657539192574
2015-07-28,1096.300048828125,1097.699951171875,1096.300048828125,1097.199951171875,31,1150.976668294271,0.0084440409431686
2015-07-29,1092.699951171875,1096.9000244140625,1092.699951171875,1096.4000244140625,159142,1148.05,0.008440551603695872
2015-07-30,1088.4000244140625,1097.5,1081.0,1096.0999755859375,49298,1145.1166666666666,0.008442737203066444
2015-07-31,1094.9000244140625,1102.800048828125,1079.0999755859375,1087.699951171875,5700,1141.5633341471355,0.007337199664998466
2015-08-03,1089.4000244140625,1097.0999755859375,1085.0,1095.5,2418,1137.8266682942708,0.007322121107781777
2015-08-04,1090.699951171875,1093.9000244140625,1080.5,1085.0999755859375,1139,1134.726668294271,0.007026339287524509
2015-08-05,1085.699951171875,1090.5999755859375,1082.5,1086.5,1207,1131.7100016276042,0.007002315364342644
2015-08-06,1090.199951171875,1092.199951171875,1083.5999755859375,1084.4000244140625,269,1128.9633341471354,0.007110183056319587
2015-08-07,1094.0999755859375,1098.300048828125,1081.699951171875,1088.9000244140625,614,1126.3833333333334,0.007189574180731192
2015-08-10,1104.199951171875,1107.5999755859375,1089.5,1093.199951171875,900,1124.093330891927,0.007466754252203014
2015-08-11,1107.5999755859375,1116.699951171875,1094.0,1103.800048828125,997,1121.7299967447916,0.007420119650178048
2015-08-12,1123.199951171875,1124.5,1101.5,1106.0,797,1120.1199951171875,0.007939613741285923
2015-08-13,1115.699951171875,1124.300048828125,1113.0,1124.300048828125,441,1118.3433268229167,0.007997770440909017
2015-08-14,1112.9000244140625,1118.800048828125,1112.5,1113.9000244140625,908,1116.6733276367188,0.007971246074589874
2015-08-17,1118.5999755859375,1122.0,1113.800048828125,1113.800048828125,399,1114.8633260091146,0.00784841469621086
2015-08-18,1117.0999755859375,1118.4000244140625,1110.0,1118.199951171875,475,1113.6866577148437,0.0072491538013804415
2015-08-19,1128.0999755859375,1134.300048828125,1116.800048828125,1117.0,348,1112.513321940104,0.007268816015518377
2015-08-20,1153.0,1153.300048828125,1132.800048828125,1132.800048828125,409,1112.313321940104,0.00837704534671909
2015-08-21,1159.5999755859375,1166.5,1150.5,1154.0999755859375,261,1112.3766560872396,0.008442344251311466
2015-08-24,1153.4000244140625,1169.0,1147.5,1164.0,299,1112.3166585286458,0.008491526465580174
2015-08-25,1138.199951171875,1155.5,1134.0,1151.5,217,1111.813321940104,0.00882240990416103
2015-08-26,1124.5999755859375,1143.0,1119.5999755859375,1139.199951171875,116,1111.059989420573,0.009030942751218947
2015-08-27,1122.4000244140625,1127.4000244140625,1118.4000244140625,1127.199951171875,564,1110.3466552734376,0.009023811454666384
2015-08-28,1133.0999755859375,1139.0,1123.5999755859375,1125.300048828125,279,1110.3899861653647,0.009006742389410835
2015-08-31,1131.5999755859375,1134.0,1124.800048828125,1131.0999755859375,194,1111.2199869791666,0.007975654203280133
2015-09-01,1138.699951171875,1144.699951171875,1133.5,1133.5,375,1112.3966512044271,0.008004391774662457
2015-09-02,1132.5,1140.4000244140625,1130.800048828125,1137.300048828125,201,1113.766650390625,0.007783010235899658
2015-09-03,1123.699951171875,1132.9000244140625,1120.300048828125,1130.300048828125,122,1114.7566487630208,0.007951533566053897
2015-09-04,1120.5999755859375,1125.199951171875,1116.199951171875,1123.4000244140625,51,1115.9233154296876,0.007817617445186498
2015-09-08,1120.4000244140625,1124.300048828125,1116.4000244140625,1119.800048828125,138,1116.7199829101562,0.00763455815543844
2015-09-09,1102.199951171875,1123.5,1102.0999755859375,1123.5,150,1116.9166463216145,0.008241087346937228
2015-09-10,1109.5,1113.5,1105.5,1107.300048828125,56,1117.4766479492187,0.008294507535478278
2015-09-11,1103.5,1111.699951171875,1098.199951171875,1110.800048828125,81,1117.97998046875,0.008326215518676457
2015-09-14,1107.699951171875,1108.5999755859375,1104.0999755859375,1107.800048828125,19,1118.4066446940103,0.008286359522909181
2015-09-15,1102.800048828125,1104.5,1102.800048828125,1104.5,8,1118.8533121744792,0.008273485173603995
2015-09-16,1119.199951171875,1119.9000244140625,1109.800048828125,1109.800048828125,31,1119.803312174479,0.008683126413586562
2015-09-17,1117.300048828125,1130.5,1117.0999755859375,1118.5999755859375,14,1120.8566487630208,0.00863616442934847
2015-09-18,1138.0999755859375,1141.199951171875,1127.800048828125,1128.300048828125,59,1122.4533162434896,0.009203799075741023
2015-09-21,1133.0999755859375,1138.5,1130.800048828125,1137.5999755859375,17,1123.7533162434895,0.009255919212654527
2015-09-22,1125.0,1135.0,1122.5,1132.5999755859375,43,1124.446651204427,0.009249513385600917
2015-09-23,1131.5999755859375,1132.199951171875,1128.300048828125,1128.5999755859375,33,1125.246651204427,0.009288535512631568
2015-09-24,1153.800048828125,1155.9000244140625,1133.0,1133.0,37,1126.2666544596354,0.009611671968927057
2015-09-25,1146.0,1149.800048828125,1143.4000244140625,1149.800048828125,56,1127.2766560872396,0.00961395105738266
2015-09-28,1132.0,1133.199951171875,1132.0,1133.199951171875,4346,1127.9133219401042,0.009893269995857481
2015-09-29,1127.0999755859375,1134.4000244140625,1124.300048828125,1132.199951171875,2417,1128.1966552734375,0.00989526180323487
2015-09-30,1115.5,1126.0,1112.0999755859375,1124.300048828125,865,1128.1433227539062,0.010079657866519773
