Price,Close,High,Low,Open,Volume,30D_MA,Volatility
Ticker,CL=F,CL=F,CL=F,CL=F,CL=F,,
Date,,,,,,,
2015-04-07,53.97999954223633,54.130001068115234,51.16999816894531,51.95000076293945,548870,,
2015-04-08,50.41999816894531,53.22999954223633,50.369998931884766,53.18000030517578,552627,,
2015-04-09,50.790000915527344,52.06999969482422,50.5099983215332,51.0,449531,,
2015-04-10,51.63999938964844,51.93000030517578,50.08000183105469,50.72999954223633,395135,,
2015-04-13,51.90999984741211,53.099998474121094,51.470001220703125,51.810001373291016,375534,,
2015-04-14,53.290000915527344,53.790000915527344,51.83000183105469,52.04999923706055,431026,,
2015-04-15,56.38999938964844,56.689998626708984,53.38999938964844,53.54999923706055,508904,,
2015-04-16,56.709999084472656,57.41999816894531,55.06999969482422,55.91999816894531,413134,,
2015-04-17,55.7400016784668,56.880001068115234,55.310001373291016,56.560001373291016,230623,,
2015-04-20,56.380001068115234,57.16999816894531,54.849998474121094,56.15999984741211,112382,,
2015-04-21,55.2599983215332,56.90999984741211,55.0099983215332,56.40999984741211,354244,,
2015-04-22,56.15999984741211,57.189998626708984,55.72999954223633,56.34000015258789,329631,,
2015-04-23,57.7400016784668,58.40999984741211,55.7599983215332,56.279998779296875,415569,,
2015-04-24,57.150001525878906,57.95000076293945,56.5,57.529998779296875,328322,,
2015-04-27,56.9900016784668,57.88999938964844,56.52000045776367,57.29999923706055,250558,,
2015-04-28,57.060001373291016,57.83000183105469,56.06999969482422,56.650001525878906,281864,,
2015-04-29,58.58000183105469,59.33000183105469,56.540000915527344,56.93000030517578,411097,,
2015-04-30,59.630001068115234,59.849998474121094,58.380001068115234,58.54999923706055,340322,,
2015-05-01,59.150001525878906,59.900001525878906,58.31999969482422,59.790000915527344,244753,,
2015-05-04,58.93000030517578,59.72999954223633,58.45000076293945,59.29999923706055,215046,,
2015-05-05,60.400001525878906,61.099998474121094,58.630001068115234,58.95000076293945,389743,,
2015-05-06,60.93000030517578,62.58000183105469,60.540000915527344,60.720001220703125,423583,,
2015-05-07,58.939998626708984,61.310001373291016,58.4900016784668,60.689998626708984,437022,,
2015-05-08,59.38999938964844,59.900001525878906,58.13999938964844,59.02000045776367,434575,,
2015-05-11,59.25,59.849998474121094,58.75,59.43000030517578,332694,,
2015-05-12,60.75,61.36000061035156,59.119998931884766,59.27000045776367,397345,,
2015-05-13,60.5,61.849998474121094,60.02000045776367,61.22999954223633,426835,,
2015-05-14,59.880001068115234,60.84000015258789,59.36000061035156,60.099998474121094,361432,,
2015-05-15,59.689998626708984,59.970001220703125,58.41999816894531,59.66999816894531,222089,,
2015-05-18,59.43000030517578,60.880001068115234,59.060001373291016,59.849998474121094,144389,57.10200030008952,
2015-05-19,57.2599983215332,59.630001068115234,57.09000015258789,59.540000915527344,336779,57.21133359273275,0.023295861282881126
2015-05-20,58.97999954223633,59.040000915527344,58.099998474121094,58.31999969482422,287129,57.49666697184245,0.01996151294533169
2015-05-21,60.720001220703125,60.939998626708984,58.689998626708984,58.810001373291016,329765,57.827666982014975,0.020438923223591084
2015-05-22,59.720001220703125,60.79999923706055,59.349998474121094,60.65999984741211,230307,58.09700037638346,0.020743861859595508
2015-05-26,58.029998779296875,60.25,57.709999084472656,60.04999923706055,330128,58.30100034077962,0.02161935150688768
2015-05-27,57.5099983215332,58.95000076293945,57.36000061035156,58.31999969482422,314917,58.44166692097982,0.021307668000398565
2015-05-28,57.68000030517578,58.06999969482422,56.5099983215332,57.630001068115234,340682,58.484666951497395,0.018564461613115472
2015-05-29,60.29999923706055,60.70000076293945,57.720001220703125,57.970001220703125,452222,58.60433362325033,0.020256725189000388
2015-06-01,60.20000076293945,60.63999938964844,59.33000183105469,60.290000915527344,292189,58.753000259399414,0.019941782644746327
2015-06-02,61.2599983215332,61.58000183105469,60.09000015258789,60.18000030517578,344508,58.915666834513345,0.020065149635033336
2015-06-03,59.63999938964844,61.43000030517578,59.34000015258789,61.02000045776367,371298,59.061666870117186,0.02035712150520587
2015-06-04,58.0,59.939998626708984,57.83000183105469,59.56999969482422,363345,59.12300020853679,0.020914760046837764
2015-06-05,59.130001068115234,59.22999954223633,56.83000183105469,57.9900016784668,461016,59.16933352152507,0.020588921000462834
2015-06-08,58.13999938964844,59.130001068115234,57.86000061035156,58.959999084472656,339845,59.20233345031738,0.020745349323206017
2015-06-09,60.13999938964844,60.68000030517578,58.22999954223633,58.310001373291016,405486,59.307333374023436,0.021617397220854186
2015-06-10,61.43000030517578,61.81999969482422,60.45000076293945,60.58000183105469,459765,59.45300000508626,0.021905204444394748
