Price,Close,High,Low,Open,Volume,30D_MA,Volatility
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,,
Date,,,,,,,
2015-04-06,35.86070251464844,36.059209020402726,34.67829276630156,34.81638439171168,39223700,,
2015-04-07,35.84343338012695,36.17140215859356,35.65355949142598,35.912480825009766,28809400,,
2015-04-08,35.74850082397461,35.98153105124475,35.42053528251051,35.78302455224365,24753400,,
2015-04-09,35.80027770996094,35.92110743715357,35.60177125923545,35.60177125923545,25723900,,
2015-04-10,36.00741958618164,36.20592605261538,35.73986567453787,35.92974285650205,28022000,,
2015-04-13,36.041934967041016,36.30085955794057,35.72259880859129,35.731231384214844,30276700,,
2015-04-14,35.9470100402832,36.27497557650074,35.72260910248817,36.07646908067521,24244400,,
2015-04-15,36.47347640991211,36.64609172933392,35.972895605188576,36.041939757539275,27343600,,
2015-04-16,36.387176513671875,36.54252999803267,36.093731409030816,36.20593187937226,22509700,,
2015-04-17,35.92110824584961,36.024679407800555,35.52409533546063,35.964261250480895,42387600,,
2015-04-20,37.03448486328125,37.25888253136655,35.97290482154789,36.01605783936842,46057700,,
2015-04-21,36.80144500732422,37.24161423431206,36.70650641748907,37.11215192228896,26013800,,
2015-04-22,37.103519439697266,37.22434916457649,36.72376511309047,36.82733297836366,25064300,,
2015-04-23,37.40559005737305,37.6386202004938,36.93952977113155,37.01720648550513,46309500,,
2015-04-24,41.31531524658203,41.548345417422446,39.399294884721634,39.40792416851729,130933700,,
2015-04-27,41.45343017578125,41.539739524153276,40.75434256197534,40.762971850630045,59248200,,
2015-04-28,42.42868423461914,42.471837242100804,41.16859797891944,41.23764213241741,60730800,,
2015-04-29,42.34237289428711,42.558141196921824,41.859050711134664,42.048927871009376,47804600,,
2015-04-30,41.979888916015625,42.75665627939437,41.945365190451305,42.0316745043621,64725500,,
2015-05-01,41.997161865234375,42.18703911359835,41.772764174557025,41.92811768824309,38937300,,
2015-05-04,41.6346549987793,42.17838877538785,41.5828694185657,41.74685215069735,34039500,,
2015-05-05,41.08229064941406,41.56561291662213,40.83200187702543,41.27216784231073,50369200,,
2015-05-06,39.943031311035156,41.22901197798189,39.718633701447,41.0563966593338,52433000,,
2015-05-07,40.30552291870117,40.64212097182645,39.83946255636003,39.93440114413656,32971700,,
2015-05-08,41.21174621582031,41.41025266114803,41.013239770492596,41.039130913511805,35364900,,
2015-05-11,40.8837776184082,41.34983794861641,40.8837776184082,41.03913106181094,24609400,,
2015-05-12,40.86653137207031,41.15134722457784,40.0638727052855,40.43499459605113,29928300,,
2015-05-13,41.10818099975586,41.70370037410507,41.056395418018134,41.591499926521614,34184600,,
2015-05-14,42.048946380615234,42.13525242271513,41.453423496086735,41.453423496086735,32980900,,
2015-05-15,41.68645477294922,42.21293020269168,41.470686370095066,42.17840646806752,28642700,39.022135670979814,
2015-05-18,41.4361457824707,41.617393669347706,41.09091845373441,41.41025463821536,24136500,39.207983779907224,0.022519752059402216
2015-05-19,41.33191680908203,41.53171339546287,40.984442467869584,41.31454276064532,28574800,39.390933227539065,0.022540070869079925
2015-05-20,41.33191680908203,41.635954372322246,41.06262402895434,41.16686500581371,25047900,39.57704709370931,0.02251427273648324
2015-05-21,41.192928314208984,41.34929145115439,40.8367685720025,41.07131327742061,22410700,39.75680211385091,0.02255814908451032
2015-05-22,40.7412109375,41.13211541496468,40.671714746277345,41.08868195233091,25720600,39.914595158894855,0.022742627798342817
2015-05-26,40.471923828125,40.72384258590284,40.124449450930655,40.680409117193854,29581900,40.06226145426432,0.02282354311228135
2015-05-27,41.357975006103516,41.49696407574053,40.497977859513945,40.67171502500041,27335600,40.242626953125,0.02301207021723999
2015-05-28,41.21898651123047,41.71413528582681,41.166864366729484,41.262419974767525,19283700,40.400810623168944,0.022984725729553696
2015-05-29,40.706459045410156,41.323222773065346,40.471914392549635,41.201607763528884,36519600,40.54478670756022,0.023158706955335954
2015-06-01,41.02788162231445,41.49697105388188,40.49798466966548,40.8802071607625,28837300,40.71501248677571,0.022948260952749714
2015-06-02,40.75858688354492,41.13212067473032,40.49798276065682,40.76727556543921,21498300,40.839149220784506,0.022483160703452243
2015-06-03,40.69777297973633,41.4709031727225,40.671713565664675,41.14948826828889,28002200,40.96902681986491,0.02242857904436123
2015-06-04,40.272117614746094,40.967062889604776,40.133128559774356,40.64565132131272,27745500,41.0746467590332,0.02255468715312397
2015-06-05,40.08100509643555,40.41110533374059,39.820401041199084,40.228682826451106,25438100,41.16382726033529,0.022575507735667643
2015-06-08,39.724849700927734,40.3329281040911,39.67272755879578,40.219998453018874,22121600,41.11081174214681,0.011863365438545196
2015-06-09,39.655364990234375,39.90728044467324,39.490313163045954,39.75091729984283,24406100,41.050876235961915,0.011831920742862306
2015-06-10,40.48929977416992,40.68041102195124,39.69010999470739,39.77698024995408,28417400,40.986230087280276,0.011657962807675986
2015-06-11,40.34160614013672,40.75857326014019,40.07231673912454,40.53271731279835,27347800,40.91953786214193,0.01166426646557527
2015-06-12,39.93334197998047,40.367683299532096,39.87253446034414,40.15051263975628,23931000,40.85131963094076,0.01170002121617052
2015-06-15,39.50768280029297,39.65536056002853,39.108089614261964,39.481623383652995,33254500,40.76833699544271,0.011808519635842072
2015-06-16,39.81171798706055,40.167877656442194,39.351314038522894,39.394747497957624,27070300,40.70757242838542,0.011866900270609448
2015-06-17,39.93334197998047,40.020208918386274,39.40344503992567,39.72485668854072,28704100,40.669274139404294,0.0116778356842071
2015-06-18,40.584835052490234,40.65432790808874,40.10705717255162,40.150493935280394,32658300,40.6906675974528,0.010930386044271356
2015-06-19,40.0462646484375,40.68040583268117,39.950712350497085,40.64565773501503,63837000,40.68202565511068,0.011092305081589635
2015-06-22,40.1591911315918,40.58484700992186,40.09838362236761,40.246061368884014,20318100,40.64694048563639,0.01025795075708774
2015-06-23,39.8812141418457,40.20262574462928,39.62929541712523,40.07232535560066,25896500,40.61352170308431,0.010234774341892138
2015-06-24,39.646663665771484,40.176560452755425,39.56848211828598,39.67272307701321,34890900,40.57285944620768,0.010276692184818775
2015-06-25,39.655364990234375,40.0115247504011,39.52506126495524,39.98546201708844,20616000,40.5244322458903,0.01019767448237949
2015-06-26,39.31656265258789,40.2026190686407,39.11676610491328,39.65535156082947,49835300,40.43335278828939,0.009210038204720921
2015-06-29,38.543434143066406,39.290501478789565,38.53474877780084,39.12545302866287,34081700,40.32858543395996,0.009684163159945929
2015-06-30,38.352333068847656,38.84748182059178,38.169907228394,38.838793140028855,35945400,40.225791676839194,0.00967322292301091
2015-07-01,38.61294174194336,39.290513100927186,38.308900847551335,38.62162710977806,28343900,40.135159174601235,0.00982190752666634
2015-07-02,38.56950759887695,38.87354517417615,38.274155391260145,38.63900048161918,21752000,40.0430788675944,0.009815288325485795
2015-07-06,38.560813903808594,38.63899545782919,38.17859481401935,38.18728018057248,23034000,39.95534172058105,0.009819810228992639
2015-07-07,38.48263168334961,38.64768346884619,37.631323284179665,38.517379776481576,36435800,39.88005574544271,0.009677741212825745
2015-07-08,38.430511474609375,39.003841735615154,38.24808564911084,38.60424530649685,39785900,39.812008666992185,0.009636167397947737
